vehicle_brand,model_name,manufacturing_year,kilometres_driven,vehicle_condition,vehicle_type,body_type,engine_capacity,engine_cylinders,transmission_type,drive_type,fuel_type,fuel_consumption,doors,seats,location,state,vehicle_age,km_per_year,desc_len,is_new_vehicle,fuel_efficiency_score,engine_power_index,brand_tier,location_coarse,model_name_freq,location_coarse_freq
volvo,other,2015.0,214256.0,used,suv,suv,4.0,4.0,automatic,awd,premium,8.5,4.0,7.0,other,qld,11.0,19477.81818181818,31,0,0.11764705882352941,16.0,mid,other,0.398677912012765,0.64497378618646
mitsubishi,lancer,2004.0,70014.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,7.8,4.0,5.0,other,nsw,22.0,3182.4545454545455,25,0,0.12820512820512822,16.0,mid,other,0.010713471620697515,0.64497378618646
toyota,corolla,2017.0,103814.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,6.1,5.0,5.0,other,vic,9.0,11534.888888888889,32,0,0.1639344262295082,16.0,mid,other,0.018691588785046728,0.64497378618646
ford,falcon,2008.0,205317.0,used,ute / tray,ute / tray,6.0,6.0,automatic,rear,lpg,14.6,2.0,2.0,"moorabbin, vic",vic,18.0,11406.5,25,0,0.06622516556291391,36.0,mid,"moorabbin,",0.012081148848871666,0.011853202644175975
mitsubishi,lancer,2014.0,180123.0,used,hatchback,hatchback,4.0,4.0,manual,front,unleaded,8.8,5.0,5.0,other,qld,12.0,15010.25,36,0,0.11363636363636363,16.0,mid,other,0.010713471620697515,0.64497378618646
mitsubishi,outlander,2008.0,211121.0,used,suv,suv,6.0,6.0,automatic,4wd,unleaded,10.9,4.0,7.0,other,qld,18.0,11728.944444444445,37,0,0.09174311926605504,36.0,mid,other,0.010941417825393207,0.64497378618646
mazda,bt-50,2015.0,174917.0,used,ute / tray,ute / tray,5.0,5.0,automatic,4wd,diesel,9.2,4.0,5.0,other,qld,11.0,15901.545454545454,25,0,0.10869565217391305,25.0,budget,other,0.01139731023478459,0.64497378618646
subaru,impreza,2014.0,153455.0,used,hatchback,hatchback,4.0,4.0,automatic,awd,unleaded,6.8,5.0,5.0,other,qld,12.0,12787.916666666666,30,0,0.14705882352941177,16.0,mid,other,0.00809209026669706,0.64497378618646
volkswagen,other,2015.0,48000.0,used,hatchback,hatchback,4.0,4.0,manual,front,premium,4.8,5.0,5.0,other,vic,11.0,4363.636363636364,37,0,0.20833333333333334,16.0,mid,other,0.398677912012765,0.64497378618646
mazda,cx-5,2016.0,160747.0,used,suv,suv,4.0,4.0,automatic,awd,diesel,5.7,4.0,5.0,"minchinbury, nsw",nsw,10.0,16074.7,27,0,0.17543859649122806,16.0,budget,"minchinbury,",0.010713471620697515,0.05846820150444495
ford,ranger,2014.0,214634.0,used,ute / tray,ute / tray,5.0,5.0,automatic,4wd,diesel,9.6,4.0,5.0,other,nsw,12.0,17886.166666666668,35,0,0.10416666666666667,25.0,mid,other,0.024048324595395486,0.64497378618646
mazda,cx-9,2016.0,117845.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,8.4,4.0,7.0,other,sa,10.0,11784.5,29,0,0.11904761904761904,16.0,budget,other,0.006724413038522908,0.64497378618646
toyota,hilux,2006.0,318100.0,used,ute / tray,ute / tray,4.0,4.0,manual,rear,diesel,8.6,4.0,5.0,other,nt,20.0,15905.0,20,0,0.11627906976744186,16.0,mid,other,0.027467517665830863,0.64497378618646
ford,ranger,2013.0,165000.0,used,ute / tray,ute / tray,5.0,5.0,manual,4wd,diesel,8.9,4.0,5.0,other,wa,13.0,12692.307692307691,29,0,0.11235955056179775,25.0,mid,other,0.024048324595395486,0.64497378618646
honda,other,2016.0,98865.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,5.7,4.0,5.0,"minchinbury, nsw",nsw,10.0,9886.5,27,0,0.17543859649122806,16.0,budget,"minchinbury,",0.398677912012765,0.05846820150444495
kia,other,2016.0,133561.0,used,wagon,wagon,4.0,4.0,automatic,front,diesel,7.7,4.0,8.0,other,qld,10.0,13356.1,26,0,0.12987012987012986,16.0,budget,other,0.398677912012765,0.64497378618646
subaru,other,2015.0,59081.0,used,sedan,sedan,4.0,4.0,automatic,awd,premium,8.6,4.0,5.0,other,nsw,11.0,5371.0,40,0,0.11627906976744186,16.0,mid,other,0.398677912012765,0.64497378618646
other,other,2013.0,197083.0,used,suv,suv,4.0,4.0,manual,front,unleaded,7.5,4.0,5.0,other,nsw,13.0,15160.23076923077,24,0,0.13333333333333333,16.0,premium,other,0.398677912012765,0.64497378618646
volkswagen,other,2013.0,155446.0,used,hatchback,hatchback,4.0,4.0,manual,front,premium,5.5,5.0,5.0,"minchinbury, nsw",nsw,13.0,11957.384615384615,39,0,0.18181818181818182,16.0,mid,"minchinbury,",0.398677912012765,0.05846820150444495
nissan,patrol,2011.0,285237.0,used,ute / tray,ute / tray,4.0,4.0,manual,4wd,diesel,12.5,2.0,3.0,"cardiff, nsw",nsw,15.0,19015.8,27,0,0.08,16.0,mid,"cardiff,",0.006268520629131525,0.016070207431046275
renault,other,2015.0,150121.0,used,commercial,commercial,4.0,4.0,manual,front,diesel,6.2,4.0,3.0,"granville, nsw",nsw,11.0,13647.363636363636,23,0,0.16129032258064516,16.0,budget,"granville,",0.398677912012765,0.012992933667654433
holden,cruze,2014.0,83500.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,7.9,4.0,5.0,other,qld,12.0,6958.333333333333,30,0,0.12658227848101264,16.0,budget,other,0.01196717574652382,0.64497378618646
volkswagen,golf,2016.0,60734.0,used,hatchback,hatchback,4.0,4.0,automatic,front,premium,5.4,5.0,5.0,other,qld,10.0,6073.4,37,0,0.18518518518518517,16.0,mid,other,0.012081148848871666,0.64497378618646
volkswagen,other,2016.0,105680.0,used,wagon,wagon,4.0,4.0,automatic,front,premium,6.0,4.0,5.0,other,nsw,10.0,10568.0,42,0,0.16666666666666666,16.0,mid,other,0.398677912012765,0.64497378618646
lexus,other,2005.0,244039.0,used,suv,suv,6.0,6.0,automatic,4wd,unleaded,14.6,4.0,5.0,other,vic,21.0,11620.904761904761,30,0,0.05813953488372093,36.0,premium,other,0.398677912012765,0.64497378618646
kia,other,2014.0,13208.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,6.3,5.0,5.0,other,qld,12.0,1100.6666666666667,14,0,0.15873015873015872,16.0,budget,other,0.398677912012765,0.64497378618646
mazda,other,2008.0,187840.0,used,suv,suv,4.0,4.0,automatic,awd,premium,11.5,4.0,5.0,"osborne park, wa",wa,18.0,10435.555555555555,28,0,0.08695652173913043,16.0,budget,osborne,0.398677912012765,0.010143606108958286
fiat,other,2013.0,169433.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,9.8,4.0,5.0,"slacks creek, qld",qld,13.0,13033.307692307691,25,0,0.1020408163265306,16.0,budget,slacks,0.398677912012765,0.01504444950991566
toyota,hilux,2015.0,116785.0,used,ute / tray,ute / tray,4.0,4.0,automatic,4wd,diesel,8.5,4.0,5.0,other,nsw,11.0,10616.818181818182,27,0,0.11764705882352941,16.0,mid,other,0.027467517665830863,0.64497378618646
toyota,landcruiser,2016.0,129438.0,used,ute / tray,ute / tray,8.0,8.0,manual,4wd,diesel,10.7,2.0,2.0,"bentley, wa",wa,10.0,12943.8,33,0,0.09345794392523366,64.0,mid,"bentley,",0.02279462046956918,0.007864144062001368
toyota,corolla,2007.0,304699.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,7.7,5.0,5.0,"minchinbury, nsw",nsw,19.0,16036.78947368421,26,0,0.12987012987012986,16.0,mid,"minchinbury,",0.018691588785046728,0.05846820150444495
jeep,grand,2013.0,180000.0,used,suv,suv,6.0,6.0,automatic,awd,diesel,8.3,4.0,5.0,"brookvale, nsw",nsw,13.0,13846.153846153846,37,0,0.12048192771084336,36.0,mid,"brookvale,",0.01641212673808981,0.007750170959653521
volkswagen,amarok,2015.0,227590.0,used,ute / tray,ute / tray,4.0,4.0,automatic,rear,diesel,8.2,4.0,5.0,other,nsw,11.0,20690.0,35,0,0.12195121951219513,16.0,mid,other,0.005812628219740141,0.64497378618646
mercedes-benz,other,2015.0,124210.0,used,suv,suv,6.0,6.0,automatic,awd,premium,9.3,4.0,5.0,"liverpool, nsw",nsw,11.0,11291.818181818182,25,0,0.1075268817204301,36.0,premium,"liverpool,",0.398677912012765,0.012992933667654433
ford,other,2008.0,305593.0,used,commercial,commercial,4.0,4.0,manual,rear,diesel,9.5,2.0,3.0,"minchinbury, nsw",nsw,18.0,16977.38888888889,17,0,0.10526315789473684,16.0,mid,"minchinbury,",0.398677912012765,0.05846820150444495
nissan,other,2014.0,181450.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,7.5,4.0,5.0,"minchinbury, nsw",nsw,12.0,15120.833333333334,21,0,0.13333333333333333,16.0,mid,"minchinbury,",0.398677912012765,0.05846820150444495
mazda,other,2016.0,33734.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,6.1,4.0,5.0,other,qld,10.0,3373.4,31,0,0.1639344262295082,16.0,budget,other,0.398677912012765,0.64497378618646
mitsubishi,asx,2017.0,35920.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,7.6,4.0,5.0,other,act,9.0,3991.1111111111113,28,0,0.13157894736842105,16.0,mid,other,0.005812628219740141,0.64497378618646
kia,other,2014.0,77000.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,6.1,5.0,5.0,"dandenong, vic",vic,12.0,6416.666666666667,15,0,0.1639344262295082,16.0,budget,"dandenong,",0.398677912012765,0.006610439936175063
mitsubishi,triton,2001.0,357456.43,used,tm alliance motors,ute / tray,4.0,4.0,manual,other,unleaded,8.0,4.0,5.0,"minchinbury, nsw",nsw,25.0,15250.12,35,0,0.125,16.0,mid,"minchinbury,",0.018577615682698882,0.05846820150444495
toyota,hiace,2013.0,142352.0,used,used dealer ad,suv,4.0,4.0,automatic,other,diesel,8.0,4.0,5.0,other,nsw,13.0,10950.153846153846,17,0,0.125,16.0,mid,other,0.014702530202872122,0.64497378618646
mazda,cx-5,2015.0,71129.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,6.4,4.0,5.0,other,qld,11.0,6466.272727272727,32,0,0.15625,16.0,budget,other,0.010713471620697515,0.64497378618646
toyota,corolla,2015.0,75924.0,used,used dealer ad,suv,4.0,4.0,automatic,other,unknown,8.0,4.0,5.0,"lidcombe, nsw",nsw,11.0,6902.181818181818,27,0,0.125,16.0,mid,"lidcombe,",0.018691588785046728,0.009231821290175518
holden,colorado,2016.0,159592.0,used,suv,suv,4.0,4.0,automatic,4wd,diesel,9.4,4.0,7.0,"bentley, wa",wa,10.0,15959.2,31,0,0.10638297872340426,16.0,budget,"bentley,",0.01584226122635058,0.007864144062001368
hyundai,ix35,2011.0,174814.0,used,suv,suv,4.0,4.0,manual,front,unleaded,8.5,4.0,5.0,"minchinbury, nsw",nsw,15.0,11654.266666666666,30,0,0.11764705882352941,16.0,budget,"minchinbury,",0.006724413038522908,0.05846820150444495
kia,other,2017.0,150088.0,used,wagon,wagon,6.0,6.0,automatic,front,unleaded,11.6,4.0,8.0,other,nsw,9.0,16676.444444444445,19,0,0.08620689655172414,36.0,budget,other,0.398677912012765,0.64497378618646
mitsubishi,pajero,2015.0,63551.0,used,suv,suv,4.0,4.0,automatic,4wd,diesel,9.0,4.0,7.0,other,vic,11.0,5777.363636363636,36,0,0.1111111111111111,16.0,mid,other,0.009915659904262594,0.64497378618646
toyota,corolla,2017.0,147801.0,used,autoproject,wagon,4.0,4.0,automatic,other,unknown,8.0,4.0,5.0,"braeside, vic",vic,9.0,16422.333333333332,25,0,0.125,16.0,mid,"braeside,",0.018691588785046728,0.006724413038522908
holden,commodore,2011.0,141895.0,used,wagon,wagon,6.0,6.0,automatic,rear,unleaded,8.9,4.0,5.0,"minchinbury, nsw",nsw,15.0,9459.666666666666,27,0,0.11235955056179775,36.0,budget,"minchinbury,",0.0292910873033964,0.05846820150444495
audi,other,2017.0,28491.0,used,suv,suv,4.0,4.0,automatic,awd,premium,7.3,4.0,5.0,other,vic,9.0,3165.6666666666665,35,0,0.136986301369863,16.0,premium,other,0.398677912012765,0.64497378618646
other,other,2012.0,176285.0,used,ute / tray,ute / tray,4.0,4.0,manual,4wd,diesel,8.3,4.0,5.0,"rocklea, qld",qld,14.0,12591.785714285714,26,0,0.12048192771084336,16.0,premium,"rocklea,",0.398677912012765,0.010827444723045362
mazda,bt-50,2013.0,193841.0,used,ute / tray,ute / tray,5.0,5.0,automatic,4wd,diesel,9.2,4.0,5.0,"cardiff, nsw",nsw,13.0,14910.846153846154,26,0,0.10869565217391305,25.0,budget,"cardiff,",0.01139731023478459,0.016070207431046275
kia,cerato,2015.0,88693.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,7.1,4.0,5.0,other,nsw,11.0,8063.0,17,0,0.14084507042253522,16.0,budget,other,0.006496466833827217,0.64497378618646
honda,other,2017.0,96119.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,6.6,4.0,5.0,other,qld,9.0,10679.888888888889,19,0,0.15151515151515152,16.0,budget,other,0.398677912012765,0.64497378618646
mitsubishi,outlander,2013.0,121114.0,used,suv,suv,4.0,4.0,automatic,awd,diesel,5.8,4.0,7.0,other,wa,13.0,9316.461538461539,38,0,0.1724137931034483,16.0,mid,other,0.010941417825393207,0.64497378618646
holden,commodore,2012.0,58432.0,used,wagon,wagon,8.0,8.0,automatic,rear,premium,14.6,4.0,5.0,other,nsw,14.0,4173.714285714285,26,0,0.0684931506849315,64.0,budget,other,0.0292910873033964,0.64497378618646
subaru,forester,2017.0,153350.0,used,suv,suv,4.0,4.0,automatic,awd,diesel,6.3,4.0,5.0,"fyshwick, act",act,9.0,17038.88888888889,27,0,0.15873015873015872,16.0,mid,"fyshwick,",0.009573740597219056,0.010143606108958286
land,rover,2016.0,153264.0,used,vehicle masters,wagon,4.0,4.0,automatic,other,diesel,8.0,4.0,5.0,other,qld,10.0,15326.4,37,0,0.125,16.0,premium,other,0.017323911556872577,0.64497378618646
subaru,other,2017.0,111200.0,used,sedan,sedan,4.0,4.0,automatic,awd,premium,7.3,4.0,5.0,"granville, nsw",nsw,9.0,12355.555555555555,24,0,0.136986301369863,16.0,mid,"granville,",0.398677912012765,0.012992933667654433
jeep,other,2006.0,172095.0,used,suv,suv,6.0,6.0,automatic,4wd,unleaded,13.0,4.0,5.0,other,qld,20.0,8604.75,30,0,0.07692307692307693,36.0,mid,other,0.398677912012765,0.64497378618646
holden,colorado,2014.0,82226.0,used,ute / tray,ute / tray,4.0,4.0,manual,4wd,diesel,8.1,4.0,5.0,"granville, nsw",nsw,12.0,6852.166666666667,30,0,0.1234567901234568,16.0,budget,"granville,",0.01584226122635058,0.012992933667654433
holden,captiva,2016.0,209595.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,9.0,4.0,7.0,"braybrook, vic",vic,10.0,20959.5,35,0,0.1111111111111111,16.0,budget,"braybrook,",0.01504444950991566,0.0063824937314793705
volkswagen,other,2014.0,219000.0,used,commercial,commercial,4.0,4.0,automatic,front,diesel,5.7,3.0,2.0,other,nsw,12.0,18250.0,28,0,0.17543859649122806,16.0,mid,other,0.398677912012765,0.64497378618646
volkswagen,tiguan,2016.0,169747.0,used,suv,suv,4.0,4.0,automatic,front,premium,6.3,4.0,5.0,other,vic,10.0,16974.7,42,0,0.15873015873015872,16.0,mid,other,0.007864144062001368,0.64497378618646
toyota,rav4,2009.0,179643.0,used,wagon,wagon,4.0,4.0,automatic,other,unknown,8.0,4.0,5.0,other,nsw,17.0,10567.235294117647,25,0,0.125,16.0,mid,other,0.010485525416001824,0.64497378618646
holden,other,2005.0,182460.0,used,suv,suv,6.0,6.0,automatic,awd,unleaded,8.0,4.0,5.0,"moorabbin, vic",vic,21.0,8688.57142857143,24,0,0.125,36.0,budget,"moorabbin,",0.398677912012765,0.011853202644175975
subaru,other,2017.0,59357.0,used,sedan,sedan,4.0,4.0,manual,awd,premium,10.4,4.0,5.0,other,nsw,9.0,6595.222222222223,27,0,0.09615384615384615,16.0,mid,other,0.398677912012765,0.64497378618646
mitsubishi,lancer,2016.0,76433.0,used,sedan,sedan,4.0,4.0,automatic,front,unleaded,7.4,4.0,5.0,other,qld,10.0,7643.3,31,0,0.13513513513513511,16.0,mid,other,0.010713471620697515,0.64497378618646
toyota,other,2016.0,171237.0,used,commercial,commercial,4.0,4.0,automatic,rear,diesel,8.7,4.0,2.0,other,qld,10.0,17123.7,21,0,0.1149425287356322,16.0,mid,other,0.398677912012765,0.64497378618646
holden,commodore,2012.0,179418.0,used,sedan,sedan,6.0,6.0,automatic,rear,unleaded,8.9,4.0,5.0,"minchinbury, nsw",nsw,14.0,12815.57142857143,27,0,0.11235955056179775,36.0,budget,"minchinbury,",0.0292910873033964,0.05846820150444495
toyota,landcruiser,2014.0,168888.0,used,ute / tray,ute / tray,8.0,8.0,manual,4wd,diesel,11.9,4.0,5.0,other,nsw,12.0,14074.0,38,0,0.08403361344537814,64.0,mid,other,0.02279462046956918,0.64497378618646
mazda,2,2015.0,13192.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,4.9,5.0,5.0,"rozelle, nsw",nsw,11.0,1199.2727272727273,17,0,0.2040816326530612,16.0,budget,"rozelle,",0.006610439936175063,0.0063824937314793705
honda,cr-v,2012.0,167145.0,used,suv,suv,4.0,4.0,automatic,rear,unleaded,7.7,4.0,5.0,"braybrook, vic",vic,14.0,11938.92857142857,25,0,0.12987012987012986,16.0,budget,"braybrook,",0.006268520629131525,0.0063824937314793705
jeep,grand,2016.0,73509.0,used,zupps aspley zooper used cars,wagon,4.0,4.0,automatic,rear,unleaded,8.0,4.0,5.0,other,qld,10.0,7350.9,35,0,0.125,16.0,mid,other,0.01641212673808981,0.64497378618646
hyundai,other,2011.0,104821.0,used,commercial,commercial,4.0,4.0,automatic,rear,diesel,9.6,4.0,6.0,other,sa,15.0,6988.066666666667,23,0,0.10416666666666667,16.0,budget,other,0.398677912012765,0.64497378618646
mazda,cx-5,2014.0,87876.0,used,suv,suv,4.0,4.0,manual,front,unleaded,6.4,4.0,5.0,"pakenham, vic",vic,12.0,7323.0,26,0,0.15625,16.0,budget,"pakenham,",0.010713471620697515,0.00809209026669706
volkswagen,other,2017.0,105841.0,used,commercial,commercial,4.0,4.0,automatic,front,premium,6.0,3.0,2.0,"cardiff, nsw",nsw,9.0,11760.111111111111,32,0,0.16666666666666666,16.0,mid,"cardiff,",0.398677912012765,0.016070207431046275
porsche,other,2016.0,114202.0,used,suv,suv,6.0,6.0,automatic,awd,premium,8.7,4.0,5.0,other,nsw,10.0,11420.2,20,0,0.1149425287356322,36.0,premium,other,0.398677912012765,0.64497378618646
volkswagen,other,2016.0,229964.0,used,commercial,commercial,4.0,4.0,automatic,front,premium,6.0,4.0,5.0,other,nsw,10.0,22996.4,41,0,0.16666666666666666,16.0,mid,other,0.398677912012765,0.64497378618646
mazda,2,2010.0,95684.0,used,hatchback,hatchback,4.0,4.0,automatic,front,unleaded,6.8,5.0,5.0,"lidcombe, nsw",nsw,16.0,5980.25,16,0,0.14705882352941177,16.0,budget,"lidcombe,",0.006610439936175063,0.009231821290175518
mitsubishi,asx,2014.0,151912.0,used,suv,suv,4.0,4.0,automatic,front,unleaded,7.7,4.0,5.0,other,wa,12.0,12659.333333333334,25,0,0.12987012987012986,16.0,mid,other,0.005812628219740141,0.64497378618646
hyundai,i30,2009.0,177172.0,used,hatchback,hatchback,4.0,4.0,manual,front,unleaded,7.2,5.0,5.0,"minchinbury, nsw",nsw,17.0,10421.882352941177,19,0,0.1388888888888889,16.0,budget,"minchinbury,",0.014360610895828584,0.05846820150444495
mazda,cx-5,2017.0,148815.0,used,suv,suv,4.0,4.0,automatic,awd,diesel,6.0,4.0,5.0,other,nsw,9.0,16535.0,24,0,0.16666666666666666,16.0,budget,other,0.010713471620697515,0.64497378618646
audi,other,2017.0,34199.0,used,hatchback,hatchback,4.0,4.0,automatic,front,premium,5.0,5.0,5.0,other,vic,9.0,3799.8888888888887,35,0,0.2,16.0,premium,other,0.398677912012765,0.64497378618646
ford,focus,2016.0,49922.0,used,hatchback,hatchback,4.0,4.0,manual,awd,premium,8.1,5.0,5.0,other,nsw,10.0,4992.2,18,0,0.1234567901234568,16.0,mid,other,0.008775928880784135,0.64497378618646
ford,other,2002.0,73500.0,used,prestige motor gallery,coupe,4.0,4.0,manual,other,unknown,8.0,4.0,5.0,other,nsw,24.0,3062.5,14,0,0.125,16.0,mid,other,0.398677912012765,0.64497378618646
audi,other,2015.0,159613.0,used,sedan,sedan,4.0,4.0,automatic,front,premium,5.6,4.0,5.0,other,nsw,11.0,14510.272727272728,30,0,0.17857142857142858,16.0,premium,other,0.398677912012765,0.64497378618646
kia,sportage,2016.0,101578.0,used,suv,suv,4.0,4.0,automatic,awd,diesel,6.8,4.0,5.0,other,wa,10.0,10157.8,31,0,0.14705882352941177,16.0,budget,other,0.00832003647139275,0.64497378618646
ford,other,2011.0,122220.0,used,sedan,sedan,4.0,4.0,manual,front,unleaded,6.1,4.0,5.0,other,qld,15.0,8148.0,19,0,0.1639344262295082,16.0,mid,other,0.398677912012765,0.64497378618646
toyota,hiace,2013.0,68000.0,used,syc cars,commercial,4.0,4.0,automatic,rear,unleaded,8.0,4.0,5.0,"rocklea, qld",qld,13.0,5230.7692307692305,22,0,0.125,16.0,mid,"rocklea,",0.014702530202872122,0.010827444723045362
mercedes-benz,other,2007.0,76050.0,used,sedan,sedan,12.0,12.0,automatic,rear,premium,14.6,4.0,5.0,other,nsw,19.0,4002.6315789473683,28,0,0.06711409395973154,64.0,premium,other,0.398677912012765,0.64497378618646
hyundai,i30,2011.0,181225.0,used,wagon,wagon,4.0,4.0,manual,front,diesel,4.7,4.0,5.0,other,nsw,15.0,12081.666666666666,31,0,0.2127659574468085,16.0,budget,other,0.014360610895828584,0.64497378618646
renault,other,2013.0,100970.0,used,wagon,wagon,4.0,4.0,automatic,front,premium,7.9,4.0,5.0,other,nsw,13.0,7766.923076923077,27,0,0.12658227848101264,16.0,budget,other,0.398677912012765,0.64497378618646
toyota,landcruiser,1994.0,331794.0,used,suv,suv,6.0,6.0,automatic,4wd,unleaded,8.0,4.0,8.0,other,vic,32.0,10368.5625,33,0,0.125,36.0,mid,other,0.02279462046956918,0.64497378618646
hyundai,ix35,2012.0,158121.0,used,suv,suv,4.0,4.0,manual,front,unleaded,8.5,4.0,5.0,other,nsw,14.0,11294.357142857143,30,0,0.11764705882352941,16.0,budget,other,0.006724413038522908,0.64497378618646
subaru,other,2017.0,55000.0,used,coupe,coupe,4.0,4.0,automatic,rear,premium,7.1,2.0,4.0,"slacks creek, qld",qld,9.0,6111.111111111111,15,0,0.14084507042253522,16.0,mid,slacks,0.398677912012765,0.01504444950991566
audi,other,2013.0,124470.0,used,suv,suv,6.0,6.0,automatic,awd,diesel,6.4,4.0,5.0,"granville, nsw",nsw,13.0,9574.615384615385,28,0,0.15625,36.0,premium,"granville,",0.398677912012765,0.012992933667654433
audi,other,2017.0,42750.0,used,convertible,convertible,5.0,5.0,automatic,awd,premium,8.6,2.0,4.0,other,vic,9.0,4750.0,23,0,0.11627906976744186,25.0,premium,other,0.398677912012765,0.64497378618646
mazda,cx-5,2015.0,67373.0,used,suv,suv,4.0,4.0,automatic,awd,unleaded,7.4,4.0,5.0,other,qld,11.0,6124.818181818182,32,0,0.13513513513513511,16.0,budget,other,0.010713471620697515,0.64497378618646
volkswagen,tiguan,2017.0,75705.0,used,suv,suv,4.0,4.0,automatic,awd,premium,8.1,4.0,5.0,"phillip, act",act,9.0,8411.666666666666,40,0,0.1234567901234568,16.0,mid,"phillip,",0.007864144062001368,0.008434009573740598
ford,ranger,2015.0,271216.0,used,ute / tray,ute / tray,5.0,5.0,manual,4wd,diesel,8.9,4.0,4.0,"hoppers crossing, vic",vic,11.0,24656.0,29,0,0.11235955056179775,25.0,mid,hoppers,0.024048324595395486,0.009687713699566902
mercedes-benz,other,2013.0,131948.0,used,sedan,sedan,4.0,4.0,automatic,rear,diesel,5.1,4.0,5.0,other,wa,13.0,10149.846153846154,39,0,0.19607843137254904,16.0,premium,other,0.398677912012765,0.64497378618646
mercedes-benz,other,2009.0,192472.0,used,sedan,sedan,6.0,6.0,automatic,rear,premium,9.4,4.0,5.0,other,sa,17.0,11321.882352941177,32,0,0.10638297872340426,36.0,premium,other,0.398677912012765,0.64497378618646
